,Name,State,title,frequency,units,seasonal_adjustment,last_updated,id,notes,series id,realtime_start,realtime_end,observation_start,observation_end,frequency_short,units_short,seasonal_adjustment_short,popularity,full_state,index
14,TotalHighPropensityNAICs,IL,High-Propensity Business Applications: Total for All NAICS in Illinois,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:37-06:00,BAHBATOTALSAIL,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSAIL,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,14.0
15,TotalHighPropensityNAICs,IN,High-Propensity Business Applications: Total for All NAICS in Indiana,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:37-06:00,BAHBATOTALSAIN,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSAIN,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,15.0
16,TotalHighPropensityNAICs,KS,High-Propensity Business Applications: Total for All NAICS in Kansas,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:37-06:00,BAHBATOTALSAKS,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSAKS,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,16.0
17,TotalHighPropensityNAICs,KY,High-Propensity Business Applications: Total for All NAICS in Kentucky,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:37-06:00,BAHBATOTALSAKY,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSAKY,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,17.0
18,TotalHighPropensityNAICs,LA,High-Propensity Business Applications: Total for All NAICS in Louisiana,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:37-06:00,BAHBATOTALSALA,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSALA,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,18.0
19,TotalHighPropensityNAICs,MA,High-Propensity Business Applications: Total for All NAICS in Massachusetts,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:37-06:00,BAHBATOTALSAMA,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSAMA,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,19.0
20,TotalHighPropensityNAICs,MD,High-Propensity Business Applications: Total for All NAICS in Maryland,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:37-06:00,BAHBATOTALSAMD,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSAMD,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,20.0
21,TotalHighPropensityNAICs,ME,High-Propensity Business Applications: Total for All NAICS in Maine,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:36-06:00,BAHBATOTALSAME,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSAME,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,21.0
22,TotalHighPropensityNAICs,MI,High-Propensity Business Applications: Total for All NAICS in Michigan,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:36-06:00,BAHBATOTALSAMI,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSAMI,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,22.0
23,TotalHighPropensityNAICs,MN,High-Propensity Business Applications: Total for All NAICS in Minnesota,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:36-06:00,BAHBATOTALSAMN,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSAMN,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,23.0
24,TotalHighPropensityNAICs,MO,High-Propensity Business Applications: Total for All NAICS in Missouri,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:36-06:00,BAHBATOTALSAMO,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSAMO,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,24.0
25,TotalHighPropensityNAICs,MS,High-Propensity Business Applications: Total for All NAICS in Mississippi,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:36-06:00,BAHBATOTALSAMS,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSAMS,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,25.0
26,TotalHighPropensityNAICs,MT,High-Propensity Business Applications: Total for All NAICS in Montana,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:36-06:00,BAHBATOTALSAMT,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSAMT,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,26.0
27,TotalHighPropensityNAICs,NC,High-Propensity Business Applications: Total for All NAICS in North Carolina,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:36-06:00,BAHBATOTALSANC,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSANC,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,27.0
28,TotalHighPropensityNAICs,ND,High-Propensity Business Applications: Total for All NAICS in North Dakota,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:36-06:00,BAHBATOTALSAND,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSAND,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,28.0
29,TotalHighPropensityNAICs,NE,High-Propensity Business Applications: Total for All NAICS in Nebraska,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:36-06:00,BAHBATOTALSANE,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSANE,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,29.0
30,TotalHighPropensityNAICs,NH,High-Propensity Business Applications: Total for All NAICS in New Hampshire,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:36-06:00,BAHBATOTALSANH,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSANH,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,30.0
31,TotalHighPropensityNAICs,NJ,High-Propensity Business Applications: Total for All NAICS in New Jersey,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:36-06:00,BAHBATOTALSANJ,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSANJ,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,31.0
32,TotalHighPropensityNAICs,NM,High-Propensity Business Applications: Total for All NAICS in New Mexico,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:35-06:00,BAHBATOTALSANM,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSANM,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,32.0
33,TotalHighPropensityNAICs,NV,High-Propensity Business Applications: Total for All NAICS in Nevada,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:35-06:00,BAHBATOTALSANV,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSANV,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,33.0
34,TotalHighPropensityNAICs,NY,High-Propensity Business Applications: Total for All NAICS in New York,Monthly,Number,Seasonally Adjusted,2022-11-10 11:05:00-06:00,BAHBATOTALSANY,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSANY,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,34.0
35,TotalHighPropensityNAICs,OH,High-Propensity Business Applications: Total for All NAICS in Ohio,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:59-06:00,BAHBATOTALSAOH,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSAOH,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,35.0
36,TotalHighPropensityNAICs,OK,High-Propensity Business Applications: Total for All NAICS in Oklahoma,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:59-06:00,BAHBATOTALSAOK,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSAOK,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,36.0
37,TotalHighPropensityNAICs,OR,High-Propensity Business Applications: Total for All NAICS in Oregon,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:59-06:00,BAHBATOTALSAOR,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSAOR,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,37.0
38,TotalHighPropensityNAICs,PA,High-Propensity Business Applications: Total for All NAICS in Pennsylvania,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:59-06:00,BAHBATOTALSAPA,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSAPA,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,38.0
39,TotalHighPropensityNAICs,RI,High-Propensity Business Applications: Total for All NAICS in Rhode Island,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:59-06:00,BAHBATOTALSARI,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSARI,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,39.0
40,TotalHighPropensityNAICs,SC,High-Propensity Business Applications: Total for All NAICS in South Carolina,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:59-06:00,BAHBATOTALSASC,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSASC,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,40.0
41,TotalHighPropensityNAICs,SD,High-Propensity Business Applications: Total for All NAICS in South Dakota,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:59-06:00,BAHBATOTALSASD,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSASD,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,41.0
42,TotalHighPropensityNAICs,TN,High-Propensity Business Applications: Total for All NAICS in Tennessee,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:59-06:00,BAHBATOTALSATN,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSATN,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,42.0
43,TotalHighPropensityNAICs,TX,High-Propensity Business Applications: Total for All NAICS in Texas,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:59-06:00,BAHBATOTALSATX,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSATX,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,43.0
44,TotalHighPropensityNAICs,UT,High-Propensity Business Applications: Total for All NAICS in Utah,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:59-06:00,BAHBATOTALSAUT,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSAUT,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,44.0
45,TotalHighPropensityNAICs,VA,High-Propensity Business Applications: Total for All NAICS in Virginia,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:59-06:00,BAHBATOTALSAVA,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSAVA,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,45.0
46,TotalHighPropensityNAICs,VT,High-Propensity Business Applications: Total for All NAICS in Vermont,Monthly,Number,Seasonally Adjusted,2022-11-10 11:04:58-06:00,BAHBATOTALSAVT,"Business Applications (BA) that have a high-propensity of turning into businesses with payroll. The identification of high-propensity applications is based on the characteristics of applications revealed on the IRS Form SS-4 that are associated with a high rate of business formation. High-propensity applications include applications: (a) from a corporate entity, (b) that indicate they are hiring employees, purchasing a business or changing organizational type, (c) that provide a first wages-paid date (planned wages); or (d) that have a NAICS industry code in manufacturing (31-33), retail stores (44), health care (62), or restaurants/food service (72).  See the U.S. Census's FAQs (https://www.census.gov/econ/bfs/faqs.html) for more details.",BAHBATOTALSAVT,2022-11-20 00:00:00,2022-11-20 00:00:00,2004-07-01 00:00:00,2022-10-01 00:00:00,M,Number,SA,1,,46.0
