,State,Date,BusinessApplications,ConstructionEmployees,ConstructionWages,HighPropensityBusinessApplications,HousePriceIdx,NewHousingPermits,RealGDP,TotalHighPropensityNAICs,TotalNAICs,UnemploymentRate,ZillowHomeValue
4134,ND,2021-11-01,140.0,39.5,1796169.6666666667,47.5,421.83,288.11534132279803,53313.33333333333,222.0,670.0,3.1,263808.0
4135,ND,2021-12-01,162.5,39.6,1820987.3333333333,60.0,424.18,442.324520050845,53072.46666666667,244.0,674.0,3.1,266095.0
4136,ND,2022-01-01,160.0,40.3,1845805.0,56.0,426.53,186.48908497725898,52831.6,208.0,655.0,3.1,268556.0
4137,ND,2022-02-01,165.0,41.0,1873873.0,52.5,433.68333333333334,261.009703234063,52801.46666666667,198.0,627.0,2.9,271188.0
4138,ND,2022-03-01,205.0,41.8,1901941.0,65.0,440.83666666666664,251.965488327495,52771.33333333333,217.0,713.0,2.9,273157.0
4139,ND,2022-04-01,188.0,41.8,1930009.0,54.0,447.99,197.72840937349,52741.2,192.0,673.0,2.8,275505.0
4140,ND,2022-05-01,170.0,41.3,1904407.875,60.0,422.93875,219.065804316783,58919.337499999994,221.0,700.0,2.6,277860.0
4141,ND,2022-06-01,147.5,42.2,1878806.75,55.0,397.8875,533.6363797941909,65097.475,216.0,677.0,2.5,280074.0
4142,ND,2022-07-01,148.0,43.4,1853205.625,52.0,372.83625,277.42725387866,71275.6125,219.0,682.0,2.3,281833.0
4143,ND,2022-08-01,140.0,44.3,1827604.5,52.5,347.785,235.261571016348,77453.75,223.0,671.0,2.3,283010.0
4144,ND,2022-09-01,152.5,45.5,1802003.375,50.0,322.73375,239.364147558175,83631.8875,221.0,715.0,2.2,284011.0
4145,ND,2022-10-01,150.0,46.1,1776402.25,52.0,297.6825,531.257718364996,89810.025,226.0,693.0,2.3,284909.0
4146,ND,2022-11-01,130.0,43.650000000000006,1750801.125,43.333333333333336,272.63125,409.1602978633145,95988.1625,375.5,883.5,3.4499999999999997,208156.5
4147,NE,2011-01-01,264.0,41.2,1725200.0,136.0,247.58,287.062877361633,102166.3,525.0,1074.0,4.6,131404.0
4148,NE,2011-02-01,292.5,41.2,1738233.3333333333,137.5,247.28666666666666,302.721885553237,102158.33333333333,476.0,1032.0,4.6,131378.0
4149,NE,2011-03-01,285.0,41.4,1751266.6666666667,135.0,246.99333333333334,356.54172703448404,102150.36666666667,466.0,985.0,4.5,131297.0
4150,NE,2011-04-01,254.0,41.6,1764300.0,126.0,246.7,330.852716471359,102142.4,458.0,963.0,4.5,130800.0
4151,NE,2011-05-01,205.0,41.5,1757406.6666666667,92.5,247.51666666666665,434.634408088908,101967.46666666666,380.0,854.0,4.5,130585.0
4152,NE,2011-06-01,215.0,41.3,1750513.3333333333,100.0,248.33333333333334,405.429413407503,101792.53333333334,430.0,979.0,4.4,130417.0
4153,NE,2011-07-01,196.0,41.4,1743620.0,96.0,249.15,424.791076252324,101617.6,449.0,966.0,4.4,130503.0
4154,NE,2011-08-01,200.0,41.2,1743433.3333333333,97.5,249.70000000000002,434.034739089398,102552.8,441.0,927.0,4.4,130557.0
4155,NE,2011-09-01,210.0,41.5,1743246.6666666667,87.5,250.25,692.53770894725,103488.0,418.0,966.0,4.3,130458.0
4156,NE,2011-10-01,196.0,41.7,1743060.0,80.0,250.8,406.018042050364,104423.2,403.0,912.0,4.3,130509.0
4157,NE,2011-11-01,207.5,42.1,1781758.6666666667,95.0,250.69333333333333,542.784440607755,103705.63333333333,467.0,1026.0,4.2,130507.0
4158,NE,2011-12-01,210.0,42.1,1820457.3333333333,102.0,250.58666666666667,414.054441580957,102988.06666666667,474.0,1053.0,4.1,130393.0
4159,NE,2012-01-01,235.0,43.1,1859156.0,120.0,250.48,469.78067274285894,102270.5,403.0,859.0,4.1,129966.0
4160,NE,2012-02-01,277.5,42.7,1858062.6666666667,130.0,250.59333333333333,543.177234476031,102732.9,456.0,980.0,4.0,129476.0
4161,NE,2012-03-01,308.0,43.1,1856969.3333333333,138.0,250.70666666666665,739.901929666181,103195.3,480.0,1079.0,3.9,129509.0
4162,NE,2012-04-01,267.5,42.8,1855876.0,117.5,250.82,330.516472605028,103657.7,437.0,1007.0,3.9,129900.0
4163,NE,2012-05-01,237.5,43.1,1855032.0,110.0,251.20333333333332,562.306675367194,103237.83333333333,448.0,997.0,3.9,130461.0
4164,NE,2012-06-01,224.0,43.1,1854188.0,108.0,251.58666666666667,558.491421653672,102817.96666666667,460.0,1019.0,3.9,130863.0
4165,NE,2012-07-01,197.5,42.8,1853344.0,95.0,251.97,464.284550925904,102398.1,430.0,976.0,3.9,131273.0
4166,NE,2012-08-01,197.5,43.3,1893709.3333333333,82.5,252.40333333333334,468.151613485179,102457.86666666667,400.0,969.0,3.8,131530.0
4167,NE,2012-09-01,230.0,43.5,1934074.6666666667,94.0,252.83666666666667,669.174737605132,102517.63333333333,438.0,1009.0,3.8,131949.0
4168,NE,2012-10-01,202.5,44.0,1974440.0,82.5,253.27,550.963365142578,102577.4,414.0,967.0,3.8,132072.0
4169,NE,2012-11-01,205.0,44.1,1956356.0,85.0,253.76000000000002,697.270243929575,103421.53333333333,404.0,957.0,3.8,132508.0
4170,NE,2012-12-01,250.0,44.8,1938272.0,106.0,254.25,624.678334460016,104265.66666666667,545.0,1391.0,3.8,132947.0
4171,NE,2013-01-01,290.0,44.2,1920188.0,125.0,254.74,807.476626763762,105109.8,425.0,1063.0,3.8,134039.0
4172,NE,2013-02-01,287.5,44.7,1942130.6666666667,120.0,255.66333333333333,695.8369797499719,104906.63333333333,401.0,955.0,3.8,135107.0
4173,NE,2013-03-01,284.0,43.9,1964073.3333333333,114.0,256.58666666666664,708.6209650121581,104703.46666666667,406.0,1032.0,3.8,135828.0
4174,NE,2013-04-01,275.0,44.3,1986016.0,105.0,257.51,827.9949063509531,104500.3,402.0,1061.0,3.8,136211.0
4175,NE,2013-05-01,230.0,45.3,2011420.0,100.0,257.96999999999997,657.028120336726,104607.56666666667,404.0,966.0,3.7,136371.0
4176,NE,2013-06-01,226.0,45.5,2036824.0,108.0,258.43,650.786058932374,104714.83333333334,464.0,1022.0,3.7,136783.0
4177,NE,2013-07-01,185.0,45.8,2062228.0,95.0,258.89,708.250121845493,104822.1,424.0,934.0,3.7,137075.0
4178,NE,2013-08-01,222.0,46.0,2058368.0,92.0,259.44666666666666,689.282305380419,104644.03333333334,404.0,1017.0,3.7,137377.0
4179,NE,2013-09-01,195.0,46.2,2054508.0,80.0,260.00333333333333,594.009227015925,104465.96666666666,356.0,916.0,3.6,137507.0
4180,NE,2013-10-01,212.5,45.7,2050648.0,87.5,260.56,651.729404863854,104287.9,466.0,1066.0,3.5,137705.0
4181,NE,2013-11-01,210.0,46.0,2058614.6666666667,88.0,260.61333333333334,383.05717959005995,105061.4,411.0,961.0,3.5,137861.0
4182,NE,2013-12-01,212.5,45.5,2066581.3333333333,97.5,260.6666666666667,625.131438942731,105834.9,456.0,1092.0,3.5,138045.0
4183,NE,2014-01-01,262.5,46.0,2074548.0,115.0,260.72,629.386915652125,106608.4,401.0,973.0,3.5,137973.0
4184,NE,2014-02-01,300.0,45.8,2109312.0,122.5,262.6066666666667,608.309606601581,107138.33333333333,400.0,1025.0,3.5,138258.0
4185,NE,2014-03-01,272.0,45.8,2144076.0,106.0,264.49333333333334,666.006867837689,107668.26666666666,375.0,959.0,3.4,138884.0
4186,NE,2014-04-01,260.0,47.3,2178840.0,112.5,266.38,644.071844259845,108198.2,423.0,1011.0,3.4,140027.0
4187,NE,2014-05-01,252.0,47.4,2192685.3333333335,106.0,267.2033333333333,571.688126052809,108177.7,428.0,1069.0,3.3,140837.0
4188,NE,2014-06-01,242.5,47.6,2206530.6666666665,97.5,268.0266666666667,615.83289020163,108157.2,415.0,1078.0,3.3,141389.0
4189,NE,2014-07-01,230.0,47.7,2220376.0,95.0,268.85,585.745524826594,108136.7,422.0,1107.0,3.2,141722.0
4190,NE,2014-08-01,242.0,47.7,2266570.6666666665,96.0,269.41333333333336,712.274502219667,108359.03333333333,440.0,1121.0,3.2,141990.0
4191,NE,2014-09-01,230.0,47.8,2312765.3333333335,90.0,269.9766666666667,604.803285547638,108581.36666666667,416.0,1084.0,3.1,142130.0
4192,NE,2014-10-01,210.0,48.4,2358960.0,75.0,270.54,721.0925012788381,108803.7,379.0,1005.0,3.1,142249.0
4193,NE,2014-11-01,204.0,47.9,2367070.6666666665,82.0,271.13666666666666,725.665695541708,109285.4,408.0,997.0,3.0,142396.0
4194,NE,2014-12-01,212.5,48.9,2375181.3333333335,90.0,271.73333333333335,565.76291907627,109767.1,368.0,944.0,3.0,142788.0
4195,NE,2015-01-01,276.0,48.7,2383292.0,116.0,272.33,472.033373399954,110248.8,450.0,1140.0,2.9,143254.0
4196,NE,2015-02-01,310.0,49.3,2385445.3333333335,127.5,273.92,565.051426449389,110687.3,445.0,1095.0,2.9,144081.0
4197,NE,2015-03-01,280.0,49.7,2387598.6666666665,117.5,275.51,528.812738000351,111125.8,414.0,998.0,3.0,144957.0
4198,NE,2015-04-01,267.5,49.9,2389752.0,115.0,277.1,442.022429460598,111564.3,449.0,1033.0,3.0,145893.0
4199,NE,2015-05-01,244.0,50.0,2399880.0,104.0,278.66,519.3843580703119,111699.63333333333,419.0,1055.0,3.0,146712.0
4200,NE,2015-06-01,222.5,49.9,2410008.0,102.5,280.21999999999997,712.788296441439,111834.96666666667,429.0,978.0,3.0,147490.0
4201,NE,2015-07-01,222.5,50.1,2420136.0,100.0,281.78,719.1648385071311,111970.3,442.0,1057.0,3.0,148130.0
4202,NE,2015-08-01,228.0,50.2,2445648.0,94.0,282.0833333333333,626.3360803096019,111921.0,425.0,1020.0,3.0,148771.0
4203,NE,2015-09-01,242.5,50.5,2471160.0,95.0,282.38666666666666,620.813621948754,111871.7,448.0,1148.0,3.0,149270.0
4204,NE,2015-10-01,234.0,50.7,2496672.0,98.0,282.69,737.5954606635651,111822.4,461.0,1109.0,3.0,149872.0
4205,NE,2015-11-01,222.5,50.8,2503598.6666666665,85.0,282.62666666666667,673.350471664622,111589.56666666667,418.0,1118.0,3.0,150476.0
4206,NE,2015-12-01,245.0,51.0,2510525.3333333335,102.5,282.56333333333333,771.696025171262,111356.73333333332,427.0,1095.0,3.0,150870.0
4207,NE,2016-01-01,284.0,51.0,2517452.0,116.0,282.5,771.4914425738631,111123.9,440.0,1153.0,3.0,151215.0
4208,NE,2016-02-01,287.5,51.1,2524629.3333333335,120.0,284.44666666666666,616.529824578026,111340.66666666666,426.0,1021.0,3.0,151423.0
4209,NE,2016-03-01,330.0,51.8,2531806.6666666665,135.0,286.3933333333333,684.142030191972,111557.43333333333,461.0,1145.0,3.0,151747.0
4210,NE,2016-04-01,266.0,51.6,2538984.0,104.0,288.34,811.092054445503,111774.2,409.0,1068.0,3.0,152123.0
4211,NE,2016-05-01,255.0,51.4,2548685.3333333335,112.5,290.14,761.138881562028,112196.9,456.0,1095.0,3.0,152688.0
4212,NE,2016-06-01,235.0,51.8,2558386.6666666665,95.0,291.94,586.662937909462,112619.6,385.0,957.0,3.1,153455.0
4213,NE,2016-07-01,222.0,51.6,2568088.0,94.0,293.74,716.798485618501,113042.3,442.0,1102.0,3.1,154318.0
4214,NE,2016-08-01,227.5,51.8,2573121.3333333335,90.0,294.01666666666665,653.6148826915161,113530.1,427.0,1037.0,3.1,155209.0
4215,NE,2016-09-01,222.5,52.1,2578154.6666666665,95.0,294.29333333333335,712.610650986663,114017.9,425.0,1031.0,3.1,156092.0
4216,NE,2016-10-01,234.0,52.0,2583188.0,94.0,294.57,734.674088438877,114505.7,438.0,1111.0,3.2,157008.0
4217,NE,2016-11-01,220.0,51.8,2603389.3333333335,90.0,295.7633333333333,544.219075400662,113999.2,470.0,1071.0,3.1,157790.0
4218,NE,2016-12-01,208.0,51.1,2623590.6666666665,88.0,296.95666666666665,706.96270232304,113492.7,409.0,1083.0,3.1,158535.0
4219,NE,2017-01-01,322.5,51.7,2643792.0,132.5,298.15,615.871890369739,112986.2,431.0,1128.0,3.1,159180.0
4220,NE,2017-02-01,307.5,52.5,2634436.0,125.0,300.95666666666665,883.8484945984301,113341.23333333334,445.0,1111.0,3.0,160132.0
4221,NE,2017-03-01,305.0,52.7,2625080.0,127.5,303.7633333333333,890.929226485855,113696.26666666666,456.0,1100.0,3.0,161321.0
4222,NE,2017-04-01,284.0,52.2,2615724.0,110.0,306.57,481.02890755564005,114051.3,423.0,1119.0,2.9,162643.0
4223,NE,2017-05-01,287.5,51.9,2632170.6666666665,110.0,307.75,825.694864186015,114085.56666666667,439.0,1199.0,2.9,163637.0
4224,NE,2017-06-01,272.5,51.9,2648617.3333333335,102.5,308.93,724.4984199094811,114119.83333333334,426.0,1228.0,2.9,164511.0
4225,NE,2017-07-01,264.0,51.6,2665064.0,96.0,310.11,1066.95117785449,114154.1,435.0,1219.0,2.9,165311.0
4226,NE,2017-08-01,290.0,51.8,2682906.6666666665,105.0,310.71333333333337,730.7344342495579,114564.1,469.0,1299.0,3.0,166149.0
4227,NE,2017-09-01,258.0,52.0,2700749.3333333335,94.0,311.31666666666666,685.915660474173,114974.1,418.0,1202.0,3.0,167023.0
4228,NE,2017-10-01,280.0,52.4,2718592.0,92.5,311.92,532.319379605261,115384.1,440.0,1322.0,3.0,168065.0
4229,NE,2017-11-01,290.0,52.4,2733432.0,85.0,312.98,757.893804989901,115910.86666666667,443.0,1475.0,3.0,169176.0
4230,NE,2017-12-01,266.0,53.0,2748272.0,90.0,314.04,862.275140247937,116437.63333333333,437.0,1309.0,3.0,170225.0
4231,NE,2018-01-01,370.0,52.8,2763112.0,135.0,315.1,496.615561705064,116964.4,438.0,1291.0,2.9,171064.0
4232,NE,2018-02-01,390.0,52.6,2775796.0,120.0,317.38,828.881256880577,116757.73333333332,436.0,1418.0,2.9,171915.0
4233,NE,2018-03-01,392.0,52.9,2788480.0,130.0,319.66,618.720966392263,116551.06666666667,465.0,1408.0,2.9,172631.0
4234,NE,2018-04-01,360.0,53.0,2801164.0,115.0,321.94,1165.72741170447,116344.4,461.0,1464.0,2.8,173489.0
4235,NE,2018-05-01,332.5,53.2,2819814.6666666665,117.5,323.56333333333333,625.062824735513,116382.59999999999,444.0,1390.0,2.8,174438.0
4236,NE,2018-06-01,322.0,53.4,2838465.3333333335,108.0,325.18666666666667,556.975972602679,116420.8,487.0,1478.0,2.8,175524.0
4237,NE,2018-07-01,307.5,53.9,2857116.0,92.5,326.81,625.730185874119,116459.0,410.0,1415.0,2.9,176436.0
4238,NE,2018-08-01,305.0,54.0,2865834.6666666665,90.0,327.06666666666666,730.347378983864,116773.96666666666,406.0,1397.0,2.9,177326.0
4239,NE,2018-09-01,276.0,53.8,2874553.3333333335,96.0,327.3233333333333,642.274749087881,117088.93333333333,427.0,1257.0,3.0,178160.0
4240,NE,2018-10-01,255.0,53.8,2883272.0,97.5,327.58,642.558044421599,117403.9,447.0,1210.0,3.0,179040.0
4241,NE,2018-11-01,267.5,53.9,2899478.6666666665,82.5,329.0,693.530348409497,117206.3,419.0,1348.0,3.0,179882.0
4242,NE,2018-12-01,280.0,53.7,2915685.3333333335,84.0,330.41999999999996,555.497355401688,117008.7,411.0,1408.0,3.0,180743.0
4243,NE,2019-01-01,370.0,54.4,2931892.0,127.5,331.84,896.053710408665,116811.1,437.0,1333.0,3.0,181555.0
4244,NE,2019-02-01,392.5,53.9,2950622.6666666665,132.5,334.2333333333333,493.260285407068,117044.2,454.0,1422.0,3.0,182194.0
4245,NE,2019-03-01,378.0,52.6,2969353.3333333335,112.0,336.62666666666667,601.3274594055449,117277.3,403.0,1351.0,3.0,182837.0
4246,NE,2019-04-01,292.5,54.1,2988084.0,110.0,339.02,591.998966793191,117510.4,429.0,1182.0,2.9,183501.0
4247,NE,2019-05-01,277.5,54.4,3012049.3333333335,107.5,340.06,729.2838125161011,118118.09999999999,440.0,1181.0,2.9,184186.0
4248,NE,2019-06-01,268.0,54.6,3036014.6666666665,102.0,341.09999999999997,775.282372008191,118725.8,419.0,1186.0,3.0,184905.0
4249,NE,2019-07-01,247.5,55.0,3059980.0,97.5,342.14,462.740018179068,119333.5,431.0,1152.0,3.1,185711.0
4250,NE,2019-08-01,272.0,55.1,3088305.3333333335,106.0,342.82666666666665,779.0628954344639,119808.96666666666,467.0,1241.0,3.1,186606.0
4251,NE,2019-09-01,275.0,55.7,3116630.6666666665,102.5,343.5133333333333,805.863242849799,120284.43333333333,466.0,1300.0,3.2,187444.0
4252,NE,2019-10-01,242.5,56.0,3144956.0,85.0,344.2,544.296197408072,120759.9,392.0,1177.0,3.2,188274.0
4253,NE,2019-11-01,242.0,56.1,3189017.3333333335,88.0,345.5733333333333,606.168799030143,120274.36666666667,447.0,1175.0,3.1,188882.0
4254,NE,2019-12-01,240.0,56.5,3233078.6666666665,95.0,346.94666666666666,528.32197344698,119788.83333333333,456.0,1206.0,3.1,189409.0
4255,NE,2020-01-01,320.0,57.2,3277140.0,120.0,348.32,819.467941919518,119303.3,419.0,1184.0,3.0,190078.0
4256,NE,2020-02-01,332.0,57.3,3239017.3333333335,118.0,349.18666666666667,717.46793692612,116734.73333333334,418.0,1168.0,3.0,190921.0
4257,NE,2020-03-01,312.5,57.5,3200894.6666666665,107.5,350.05333333333334,614.488931878526,114166.16666666667,387.0,1127.0,4.3,191793.0
4258,NE,2020-04-01,257.5,55.4,3162772.0,92.5,350.92,658.7991368886351,111597.6,341.0,1011.0,8.2,192308.0
4259,NE,2020-05-01,262.0,55.8,3194374.6666666665,88.0,352.48333333333335,458.506458247861,114311.36666666667,366.0,1145.0,6.3,192542.0
4260,NE,2020-06-01,292.5,55.5,3225977.3333333335,102.5,354.0466666666667,811.084793508208,117025.13333333333,409.0,1262.0,5.1,192945.0
4261,NE,2020-07-01,360.0,55.2,3257580.0,132.5,355.61,814.891030995261,119738.9,555.0,1688.0,4.4,193676.0
4262,NE,2020-08-01,340.0,55.0,3291208.0,112.0,358.00333333333333,677.894335877599,120468.03333333333,508.0,1525.0,3.7,194891.0
4263,NE,2020-09-01,340.0,55.4,3324836.0,120.0,360.3966666666667,768.202273748515,121197.16666666667,524.0,1617.0,3.3,196339.0
4264,NE,2020-10-01,324.0,56.2,3358464.0,106.0,362.79,931.6291460689481,121926.3,502.0,1509.0,2.9,198330.0
4265,NE,2020-11-01,302.5,56.6,3345562.6666666665,90.0,364.88666666666666,920.4660588998829,121532.36666666667,469.0,1506.0,2.8,200455.0
4266,NE,2020-12-01,343.3333333333333,57.1,3332661.3333333335,113.33333333333333,366.98333333333335,941.3298195058211,121138.43333333333,416.0,1308.0,2.8,202415.0
4267,NE,2021-01-01,440.0,56.8,3319760.0,152.0,369.08,626.09617199729,120744.5,567.0,1712.0,2.7,204980.0
4268,NE,2021-02-01,387.5,55.2,3315110.6666666665,127.5,376.27,743.497475900579,121400.2,492.0,1437.0,2.7,207799.0
4269,NE,2021-03-01,417.5,56.8,3310461.3333333335,135.0,383.46,920.2731928130439,122055.90000000001,500.0,1533.0,2.6,210952.0
4270,NE,2021-04-01,475.0,56.9,3305812.0,145.0,390.65,757.105101442861,122711.6,569.0,1931.0,2.6,213381.0
4271,NE,2021-05-01,420.0,56.8,3352178.6666666665,144.0,397.11333333333334,889.431852381344,122657.96666666667,595.0,1744.0,2.5,216283.0
4272,NE,2021-06-01,372.5,56.9,3398545.3333333335,127.5,403.57666666666665,776.548525184863,122604.33333333333,525.0,1640.0,2.5,219143.0
4273,NE,2021-07-01,324.0,57.1,3444912.0,106.0,410.04,718.5249797336639,122550.7,402.0,1403.0,2.5,221795.0
4274,NE,2021-08-01,337.5,57.2,3485465.3333333335,110.0,412.9866666666667,697.6173414201551,122546.36666666667,488.0,1553.0,2.5,223725.0
4275,NE,2021-09-01,345.0,57.1,3526018.6666666665,112.5,415.93333333333334,1153.4661658720402,122542.03333333333,490.0,1627.0,2.5,225371.0
4276,NE,2021-10-01,348.0,57.6,3566572.0,108.0,418.88,1048.4141192735901,122537.7,502.0,1635.0,2.4,226850.0
4277,NE,2021-11-01,337.5,57.2,3617166.6666666665,110.0,422.44,492.368322911298,123035.5,589.0,1679.0,2.4,228482.0
4278,NE,2021-12-01,337.5,56.8,3667761.3333333335,115.0,426.0,943.6267473674001,123533.3,532.0,1595.0,2.3,231596.0
4279,NE,2022-01-01,406.0,57.3,3718356.0,130.0,429.56,1087.99595949519,124031.1,487.0,1613.0,2.2,235074.0
4280,NE,2022-02-01,407.5,58.6,3743576.3333333335,120.0,440.55,1017.35120932756,123849.46666666667,465.0,1524.0,2.1,238422.0
4281,NE,2022-03-01,440.0,58.4,3768796.6666666665,140.0,451.53999999999996,942.84414780063,123667.83333333333,532.0,1625.0,2.0,240359.0
4282,NE,2022-04-01,462.0,58.6,3794017.0,146.0,462.53,1182.10490884416,123486.2,537.0,1797.0,1.9,242325.0
4283,NE,2022-05-01,407.5,57.7,3461252.375,127.5,452.87249999999995,889.552603804077,116375.84999999999,545.0,1801.0,1.9,244191.0
4284,NE,2022-06-01,402.5,59.0,3128487.75,127.5,443.215,741.7602310426621,109265.5,525.0,1743.0,1.9,246032.0
4285,NE,2022-07-01,386.0,59.0,2795723.125,138.0,433.5575,900.949367875249,102155.15,579.0,1762.0,2.0,246855.0
4286,NE,2022-08-01,397.5,59.6,2462958.5,127.5,423.9,765.123220799404,95044.79999999999,559.0,1822.0,2.1,247489.0
4287,NE,2022-09-01,375.0,59.9,2130193.875,117.5,414.24249999999995,698.194246979937,87934.45,535.0,1737.0,2.2,248347.0
4288,NE,2022-10-01,382.0,60.9,1797429.25,124.0,404.585,757.889108458954,80824.09999999999,568.0,1834.0,2.4,250043.0
4289,NE,2022-11-01,370.0,41.85,1464664.625,116.66666666666667,394.9275,446.72341855303597,73713.75,435.5,1281.5,4.0,234975.0
4290,NH,2011-01-01,162.0,22.8,1131900.0,72.0,385.27,135.55772864711798,66603.4,303.0,729.0,5.6,219907.0
4291,NH,2011-02-01,185.0,22.9,1141886.6666666667,77.5,383.0,536.408252907558,66950.93333333333,296.0,731.0,5.5,219884.0
4292,NH,2011-03-01,195.0,23.0,1151873.3333333333,80.0,380.72999999999996,219.77708866893002,67298.46666666666,294.0,727.0,5.4,219437.0
4293,NH,2011-04-01,210.0,23.1,1161860.0,90.0,378.46,136.77595101545,67646.0,314.0,746.0,5.4,218938.0
4294,NH,2011-05-01,165.0,22.9,1157693.3333333333,67.5,379.1766666666667,185.360110360643,67551.53333333334,255.0,649.0,5.5,217759.0
4295,NH,2011-06-01,185.0,22.8,1153526.6666666667,82.5,379.8933333333333,136.2782058738,67457.06666666667,329.0,764.0,5.5,216799.0
4296,NH,2011-07-01,162.0,23.0,1149360.0,72.0,380.61,160.818510201971,67362.6,319.0,730.0,5.5,215453.0
4297,NH,2011-08-01,167.5,22.9,1138629.3333333333,72.5,381.19,155.275570891136,67783.26666666668,313.0,739.0,5.5,214590.0
4298,NH,2011-09-01,157.5,23.0,1127898.6666666667,65.0,381.77000000000004,287.056583094813,68203.93333333333,297.0,719.0,5.5,213738.0
4299,NH,2011-10-01,160.0,23.1,1117168.0,64.0,382.35,130.692951652305,68624.6,290.0,721.0,5.4,213383.0
4300,NH,2011-11-01,147.5,23.3,1136230.6666666667,65.0,380.53333333333336,171.55830863743,68380.3,297.0,708.0,5.3,212645.0
4301,NH,2011-12-01,146.0,23.4,1155293.3333333333,68.0,378.71666666666664,154.491545744262,68136.0,307.0,739.0,5.3,211924.0
4302,NH,2012-01-01,155.0,23.1,1174356.0,65.0,376.9,181.65654506565,67891.7,249.0,638.0,5.2,211046.0
4303,NH,2012-02-01,195.0,23.2,1169112.0,82.5,375.8566666666666,158.572393438371,67992.03333333333,314.0,773.0,5.2,210472.0
4304,NH,2012-03-01,192.0,23.3,1163868.0,78.0,374.81333333333333,183.68818307199902,68092.36666666667,291.0,710.0,5.3,209744.0
4305,NH,2012-04-01,207.5,23.4,1158624.0,85.0,373.77,203.28599904466301,68192.7,300.0,731.0,5.4,209367.0
4306,NH,2012-05-01,182.5,23.0,1165934.6666666667,75.0,374.43333333333334,218.76511899421,68354.0,290.0,719.0,5.4,209707.0
4307,NH,2012-06-01,168.0,23.0,1173245.3333333333,76.0,375.09666666666664,185.991033279583,68515.3,296.0,713.0,5.5,210479.0
4308,NH,2012-07-01,157.5,23.0,1180556.0,65.0,375.76,195.441859468468,68676.6,272.0,717.0,5.6,211577.0
4309,NH,2012-08-01,162.5,23.1,1181154.6666666667,65.0,376.1933333333333,311.266116487702,68861.53333333334,282.0,719.0,5.6,211857.0
4310,NH,2012-09-01,158.0,23.5,1181753.3333333333,66.0,376.62666666666667,178.080858346107,69046.46666666666,287.0,710.0,5.6,211905.0
4311,NH,2012-10-01,157.5,23.3,1182352.0,60.0,377.06,197.17760863396998,69231.4,266.0,721.0,5.6,211937.0
4312,NH,2012-11-01,157.5,22.9,1190956.0,67.5,376.68666666666667,226.05500990090198,69198.2,300.0,741.0,5.6,212155.0
4313,NH,2012-12-01,172.0,22.9,1199560.0,72.0,376.31333333333333,237.511901393395,69165.0,366.0,940.0,5.6,212627.0
4314,NH,2013-01-01,177.5,23.3,1208164.0,77.5,375.94,240.903237836534,69131.8,275.0,706.0,5.6,212688.0
4315,NH,2013-02-01,172.5,23.3,1215374.6666666667,70.0,376.19,243.587476190713,69025.76666666666,275.0,705.0,5.5,213251.0
4316,NH,2013-03-01,198.0,23.3,1222585.3333333333,80.0,376.44,226.39861421157502,68919.73333333334,307.0,749.0,5.5,214340.0
4317,NH,2013-04-01,200.0,23.3,1229796.0,80.0,376.69,198.596224057597,68813.7,275.0,714.0,5.4,215897.0
4318,NH,2013-05-01,165.0,23.5,1230020.0,72.5,378.18666666666667,219.157895033866,68904.36666666667,258.0,621.0,5.3,217317.0
4319,NH,2013-06-01,158.0,23.7,1230244.0,72.0,379.68333333333334,302.98047531656397,68995.03333333333,287.0,702.0,5.2,218535.0
4320,NH,2013-07-01,150.0,23.3,1230468.0,60.0,381.18,262.067047457754,69085.7,285.0,716.0,5.2,219595.0
4321,NH,2013-08-01,162.0,23.4,1231889.3333333333,70.0,381.2366666666667,164.907259444987,69153.76666666666,272.0,670.0,5.2,220504.0
4322,NH,2013-09-01,155.0,23.5,1233310.6666666667,60.0,381.29333333333335,227.17575081832402,69221.83333333333,260.0,690.0,5.1,221271.0
4323,NH,2013-10-01,160.0,23.5,1234732.0,62.5,381.35,230.200079165453,69289.9,280.0,765.0,5.1,222109.0
4324,NH,2013-11-01,150.0,23.8,1244286.6666666667,58.0,382.65000000000003,202.71101071190202,69107.09999999999,259.0,697.0,5.0,222811.0
4325,NH,2013-12-01,142.5,23.8,1253841.3333333333,57.5,383.95,178.06677697242299,68924.3,272.0,736.0,4.9,223651.0
4326,NH,2014-01-01,170.0,23.8,1263396.0,70.0,385.25,182.541160708691,68741.5,259.0,696.0,4.8,224022.0
4327,NH,2014-02-01,190.0,24.1,1270506.6666666667,67.5,386.1666666666667,232.422802941606,69246.93333333333,253.0,710.0,4.7,224553.0
4328,NH,2014-03-01,182.0,24.1,1277617.3333333333,70.0,387.0833333333333,191.671220097131,69752.36666666667,261.0,673.0,4.6,224883.0
4329,NH,2014-04-01,177.5,24.3,1284728.0,70.0,388.0,258.644218578846,70257.8,246.0,621.0,4.5,225761.0
4330,NH,2014-05-01,176.0,24.1,1288370.6666666667,74.0,390.0133333333333,193.07033977987598,70237.96666666667,282.0,689.0,4.4,226618.0
4331,NH,2014-06-01,160.0,24.1,1292013.3333333333,65.0,392.0266666666667,314.31776291595,70218.13333333333,254.0,695.0,4.3,227541.0
4332,NH,2014-07-01,162.5,24.2,1295656.0,65.0,394.04,512.317029217891,70198.3,284.0,738.0,4.3,228130.0
