,State,Year,Quarter,Month,BusinessApplications,ConstructionEmployees,ConstructionWages,HighPropensityBusinessApplications,HousePriceIdx,NewHousingPermits,RealGDP,TotalHighPropensityNAICs,TotalNAICs,UnemploymentRate,ZillowHomeValue
3959,NC,2019,1,3,2460.0,236.0,,870.0,,4750.4930689278,,3236.0,9205.0,3.8,204225.0
3960,NC,2019,2,4,2110.0,235.4,13688144.0,742.5,393.61,5394.601856207651,510250.2,3008.0,8574.0,3.7,205149.0
3961,NC,2019,2,5,2100.0,235.9,,755.0,,7468.483462904051,,3032.0,8399.0,3.8,205950.0
3962,NC,2019,2,6,1930.0,236.5,,682.0,,5762.726695945079,,2943.0,8405.0,3.8,206762.0
3963,NC,2019,3,7,1950.0,238.0,13752976.0,697.5,398.12,5508.676043830999,515076.9,3164.0,8750.0,3.9,207482.0
3964,NC,2019,3,8,1946.0,239.1,,686.0,,5566.92826819283,,3061.0,8526.0,3.9,208212.0
3965,NC,2019,3,9,1852.5,239.9,,657.5,,6052.18891461678,,3111.0,8532.0,3.9,209036.0
3966,NC,2019,4,10,1840.0,239.7,13999936.0,637.5,403.24,6337.25004413478,519260.5,3031.0,8837.0,3.9,210006.0
3967,NC,2019,4,11,1726.0,240.1,,614.0,,5559.064469917,,3088.0,8722.0,3.8,211021.0
3968,NC,2019,4,12,1627.5,239.8,,585.0,,6078.674594587379,,3031.0,9336.0,3.8,211960.0
3969,NC,2020,1,1,2037.5,239.4,14104944.0,717.5,409.25,6054.70894869666,517199.1,2874.0,8261.0,3.7,212711.0
3970,NC,2020,1,2,2318.0,240.1,,824.0,,5547.476051052359,,2961.0,8322.0,3.7,213682.0
3971,NC,2020,1,3,2070.0,239.6,,697.5,,6184.0484278576705,,2646.0,7804.0,3.9,214680.0
3972,NC,2020,2,4,1880.0,229.2,13394404.0,580.0,412.67,4672.52987727849,474916.8,2376.0,7810.0,14.2,215788.0
3973,NC,2020,2,5,2234.0,231.7,,640.0,,4997.4528641705,,2714.0,9238.0,11.5,216818.0
3974,NC,2020,2,6,2640.0,231.2,,785.0,,6697.46981259566,,3280.0,11293.0,9.6,217850.0
3975,NC,2020,3,7,3455.0,231.1,14254580.0,1012.5,420.34,6114.60784863144,514459.9,4585.0,15510.0,8.6,219101.0
3976,NC,2020,3,8,3370.0,233.1,,978.0,,6228.918844692261,,4381.0,14892.0,7.2,220579.0
3977,NC,2020,3,9,3112.5,234.4,,930.0,,6331.966514272839,,4378.0,14220.0,6.5,222398.0
3978,NC,2020,4,10,2776.0,236.4,14812908.0,840.0,430.73,6394.24206430562,520056.7,3832.0,12937.0,5.8,224479.0
3979,NC,2020,4,11,2450.0,237.1,,785.0,,7448.778952481791,,4039.0,12601.0,5.6,226747.0
3980,NC,2020,4,12,2733.3333333333335,238.7,,860.0,,7036.5960836483,,3357.0,11659.0,5.6,229268.0
3981,NC,2021,1,1,3624.0,240.9,14503216.0,1118.0,441.53,6531.136836631321,531416.3,4777.0,15869.0,5.5,
3982,NC,2021,1,2,3752.5,241.5,,1115.0,,7654.92331996322,,4101.0,13707.0,5.4,235970.0
3983,NC,2021,1,3,3757.5,242.9,,1142.5,,8051.33018575685,,4322.0,14271.0,5.2,239677.0
3984,NC,2021,2,4,3730.0,244.2,14757408.0,1080.0,467.64,7795.562983449109,538422.9,4496.0,15181.0,5.1,243180.0
3985,NC,2021,2,5,3870.0,244.1,,1172.0,,6480.9861580991,,4865.0,15555.0,5.0,247349.0
3986,NC,2021,2,6,3440.0,244.4,,1082.5,,7998.08343286365,,4512.0,14735.0,5.0,252404.0
3987,NC,2021,3,7,3138.0,244.1,15546040.0,952.0,499.05,7824.13990556744,542333.1,4211.0,14043.0,4.9,258253.0
3988,NC,2021,3,8,3067.5,244.1,,932.5,,7828.7724961553085,,4202.0,13559.0,4.8,264417.0
3989,NC,2021,3,9,2990.0,243.7,,897.5,,8167.207626009591,,4269.0,13815.0,4.5,270235.0
3990,NC,2021,4,10,2996.0,243.0,16200476.0,932.0,521.61,8112.98266812783,555562.7,4327.0,14065.0,4.4,275468.0
3991,NC,2021,4,11,2745.0,242.8,,867.5,,7922.827588206541,,4456.0,14098.0,4.2,280190.0
3992,NC,2021,4,12,2695.0,244.5,,862.5,,7466.58623955433,,4008.0,13916.0,4.1,285452.0
3993,NC,2022,1,1,3228.0,245.1,16545344.0,960.0,547.04,8545.22262439903,557783.2,4230.0,14526.0,3.9,291168.0
3994,NC,2022,1,2,3760.0,245.0,,1115.0,,8172.783650166759,,4123.0,13846.0,3.7,297377.0
3995,NC,2022,1,3,3822.5,249.7,,1105.0,,7462.68591702917,,4165.0,14338.0,3.5,303511.0
3996,NC,2022,2,4,3516.0,244.9,16912466.0,1040.0,592.23,8756.86014014395,556844.3,4232.0,14028.0,3.4,310016.0
3997,NC,2022,2,5,3397.5,247.3,,1027.5,,8242.98679751478,,4275.0,13629.0,3.4,316059.0
3998,NC,2022,2,6,3105.0,249.5,,965.0,,6787.3419217805795,,4050.0,13337.0,3.4,321458.0
3999,NC,2022,3,7,2934.0,250.9,,916.0,,6826.394507149151,,4086.0,13273.0,3.4,324978.0
4000,NC,2022,3,8,3017.5,252.4,,905.0,,7568.02264695713,,4119.0,13413.0,3.5,327361.0
4001,NC,2022,3,9,2922.5,253.9,,895.0,,7274.61952615472,,4146.0,13277.0,3.6,328524.0
4002,NC,2022,4,10,2896.0,254.8,,900.0,,6941.1285378925795,,4200.0,13579.0,3.8,329551.0
4003,NC,2022,4,11,2790.0,,,863.3333333333334,,,,,,,
4004,ND,2011,1,1,138.0,36.3,1114724.0,68.0,257.91,287.411495652372,39760.1,255.0,513.0,3.5,172819.0
4005,ND,2011,1,2,147.5,36.9,,70.0,,322.650170718436,,229.0,486.0,3.4,172921.0
4006,ND,2011,1,3,130.0,37.9,,55.0,,335.141156463424,,211.0,457.0,3.4,173243.0
4007,ND,2011,2,4,140.0,38.5,1179448.0,66.0,261.32,260.526856392691,41052.5,261.0,529.0,3.4,173707.0
4008,ND,2011,2,5,110.0,39.4,,52.5,,440.314501444339,,198.0,449.0,3.4,173634.0
4009,ND,2011,2,6,115.0,40.0,,65.0,,376.448634807303,,247.0,518.0,3.4,173027.0
4010,ND,2011,3,7,102.0,41.6,1353832.0,50.0,264.34,290.023294945347,42564.2,226.0,492.0,3.4,172448.0
4011,ND,2011,3,8,100.0,42.8,,50.0,,430.382372181458,,224.0,493.0,3.4,172374.0
4012,ND,2011,3,9,110.0,44.2,,55.0,,475.442847217099,,267.0,558.0,3.4,172484.0
4013,ND,2011,4,10,112.0,45.3,1449892.0,60.0,266.76,353.497945437998,45986.3,240.0,491.0,3.3,172737.0
4014,ND,2011,4,11,122.5,46.7,,55.0,,467.03729997003603,,274.0,611.0,3.2,172899.0
4015,ND,2011,4,12,128.0,47.8,,58.0,,597.219159284202,,249.0,568.0,3.1,173026.0
4016,ND,2012,1,1,130.0,49.7,1624368.0,65.0,268.86,713.040123417937,48908.6,209.0,436.0,3.0,173269.0
4017,ND,2012,1,2,157.5,51.3,,80.0,,514.006449902207,,261.0,538.0,2.9,173802.0
4018,ND,2012,1,3,138.0,52.6,,60.0,,992.4966534145669,,234.0,491.0,2.9,174627.0
4019,ND,2012,2,4,145.0,54.3,1715372.0,70.0,276.27,556.832514315616,52014.3,263.0,547.0,2.9,175484.0
4020,ND,2012,2,5,142.5,54.8,,67.5,,406.3423648391,,267.0,600.0,2.9,176548.0
4021,ND,2012,2,6,126.0,55.7,,70.0,,424.828796878517,,270.0,572.0,2.9,178054.0
4022,ND,2012,3,7,120.0,56.2,1701724.0,60.0,280.89,407.278353181893,53066.3,261.0,573.0,2.9,179440.0
4023,ND,2012,3,8,105.0,56.0,,52.5,,503.45287602708504,,240.0,540.0,2.9,180693.0
4024,ND,2012,3,9,128.0,55.8,,58.0,,480.52650307319504,,260.0,580.0,2.9,181708.0
4025,ND,2012,4,10,120.0,55.5,1782220.0,62.5,288.28,623.283301539552,53341.0,268.0,571.0,3.0,183245.0
4026,ND,2012,4,11,115.0,53.9,,52.5,,491.021340098285,,236.0,539.0,3.0,184893.0
4027,ND,2012,4,12,142.0,55.7,,62.0,,1686.71595553334,,315.0,701.0,3.0,186682.0
4028,ND,2013,1,1,155.0,56.5,1911632.0,62.5,293.12,440.978689342052,51557.8,234.0,560.0,3.0,188297.0
4029,ND,2013,1,2,157.5,57.4,,67.5,,848.971443896113,,214.0,511.0,3.0,190141.0
4030,ND,2013,1,3,162.0,58.0,,62.0,,625.865772870398,,240.0,572.0,3.0,191823.0
4031,ND,2013,2,4,137.5,56.9,1952512.0,57.5,299.62,661.896426852628,52286.4,213.0,514.0,2.9,193311.0
4032,ND,2013,2,5,125.0,58.8,,60.0,,911.230434848318,,223.0,507.0,2.9,194612.0
4033,ND,2013,2,6,120.0,59.4,,60.0,,795.601981021556,,261.0,539.0,2.9,196093.0
4034,ND,2013,3,7,107.5,59.4,2063128.0,55.0,310.6,725.7262931954081,53600.7,223.0,504.0,2.9,197423.0
4035,ND,2013,3,8,110.0,60.1,,52.0,,768.951931403895,,225.0,561.0,2.9,198770.0
4036,ND,2013,3,9,107.5,60.1,,47.5,,634.709014529935,,203.0,490.0,2.8,200141.0
4037,ND,2013,4,10,120.0,60.0,2063288.0,60.0,315.04,897.1881138206011,54124.6,246.0,573.0,2.8,201723.0
4038,ND,2013,4,11,120.0,62.0,,50.0,,843.828916503752,,234.0,568.0,2.8,203124.0
4039,ND,2013,4,12,117.5,60.3,,52.5,,629.945819734813,,234.0,550.0,2.8,204354.0
4040,ND,2014,1,1,145.0,60.3,2153400.0,67.5,318.16,651.718122865561,55310.1,214.0,512.0,2.7,205230.0
4041,ND,2014,1,2,155.0,61.2,,65.0,,1137.79364324234,,241.0,529.0,2.7,206226.0
4042,ND,2014,1,3,172.0,62.1,,66.0,,991.99795681289,,237.0,634.0,2.6,206904.0
4043,ND,2014,2,4,145.0,63.5,2269900.0,57.5,322.52,1010.52837808669,57509.5,221.0,539.0,2.6,207934.0
4044,ND,2014,2,5,130.0,64.5,,58.0,,709.7412724889759,,236.0,561.0,2.6,209066.0
4045,ND,2014,2,6,135.0,65.6,,62.5,,1287.82269422184,,242.0,586.0,2.6,210558.0
4046,ND,2014,3,7,122.5,66.1,2331360.0,57.5,330.33,1163.27448015463,58579.8,244.0,574.0,2.6,211729.0
4047,ND,2014,3,8,118.0,66.3,,54.0,,762.579741010769,,254.0,576.0,2.6,213206.0
4048,ND,2014,3,9,125.0,67.1,,62.5,,946.818835600103,,259.0,581.0,2.6,214423.0
4049,ND,2014,4,10,112.5,68.1,2484864.0,52.5,335.3,970.726167189026,59760.7,220.0,543.0,2.6,216687.0
4050,ND,2014,4,11,114.0,68.4,,52.0,,686.450676352667,,245.0,546.0,2.6,217644.0
4051,ND,2014,4,12,120.0,68.2,,55.0,,1266.14231628799,,239.0,508.0,2.6,218649.0
4052,ND,2015,1,1,146.0,67.8,2581360.0,66.0,338.63,690.384233344827,58399.2,250.0,594.0,2.6,218803.0
4053,ND,2015,1,2,157.5,65.6,,62.5,,384.978706563533,,227.0,560.0,2.6,219901.0
4054,ND,2015,1,3,145.0,63.7,,60.0,,689.960861941793,,225.0,517.0,2.7,221215.0
4055,ND,2015,2,4,142.5,60.7,2272972.0,65.0,341.31,521.7299828809649,56284.2,231.0,532.0,2.8,222907.0
4056,ND,2015,2,5,120.0,59.2,,52.0,,709.876060240793,,197.0,498.0,2.8,224899.0
4057,ND,2015,2,6,107.5,57.5,,50.0,,630.486580072821,,190.0,477.0,2.8,226721.0
4058,ND,2015,3,7,105.0,56.0,2125976.0,50.0,347.93,674.6720187520581,55886.4,204.0,492.0,2.8,227963.0
4059,ND,2015,3,8,102.0,55.2,,48.0,,559.845730163971,,208.0,455.0,2.8,228319.0
4060,ND,2015,3,9,112.5,53.8,,52.5,,511.93709337807996,,245.0,550.0,2.8,228385.0
4061,ND,2015,4,10,112.0,52.7,2092492.0,50.0,348.53,503.996321382687,55600.0,173.0,461.0,2.8,228589.0
4062,ND,2015,4,11,105.0,51.6,,45.0,,686.6098985038781,,212.0,517.0,2.9,229357.0
4063,ND,2015,4,12,107.5,51.2,,45.0,,233.642616537802,,199.0,468.0,3.0,230189.0
4064,ND,2016,1,1,140.0,48.3,1964972.0,62.0,349.03,1012.64094830268,54066.5,219.0,573.0,3.1,230932.0
4065,ND,2016,1,2,140.0,47.6,,55.0,,553.067366314294,,201.0,499.0,3.2,231464.0
4066,ND,2016,1,3,137.5,46.7,,52.5,,564.770044496761,,193.0,471.0,3.2,232014.0
4067,ND,2016,2,4,134.0,47.2,2056348.0,56.0,351.24,412.032897350392,52456.7,208.0,512.0,3.2,232371.0
4068,ND,2016,2,5,110.0,46.6,,47.5,,319.537186086408,,194.0,458.0,3.2,232467.0
4069,ND,2016,2,6,105.0,47.0,,40.0,,295.053055265227,,160.0,431.0,3.2,232552.0
4070,ND,2016,3,7,112.0,47.6,2171728.0,48.0,354.87,382.190571283467,52704.0,203.0,546.0,3.1,232836.0
4071,ND,2016,3,8,107.5,47.7,,47.5,,366.43015749622595,,203.0,488.0,3.1,232824.0
4072,ND,2016,3,9,102.5,47.5,,40.0,,297.298921745775,,166.0,452.0,3.0,232843.0
4073,ND,2016,4,10,104.0,46.7,1997772.0,48.0,354.41,344.219031863518,52671.1,199.0,489.0,3.0,232920.0
4074,ND,2016,4,11,85.0,46.3,,37.5,,372.440388293082,,175.0,426.0,3.0,233424.0
4075,ND,2016,4,12,88.0,44.7,,40.0,,365.64358905669195,,174.0,414.0,2.9,234038.0
4076,ND,2017,1,1,132.5,44.4,1809588.0,55.0,356.2,383.81318615752195,53233.3,179.0,468.0,2.9,234162.0
4077,ND,2017,1,2,157.5,45.1,,50.0,,652.530981487622,,180.0,564.0,2.8,234186.0
4078,ND,2017,1,3,180.0,45.5,,57.5,,228.10381362213798,,209.0,631.0,2.7,233848.0
4079,ND,2017,2,4,158.0,46.6,1804712.0,50.0,355.59,339.992472626044,54541.8,175.0,576.0,2.6,233500.0
4080,ND,2017,2,5,162.5,46.3,,50.0,,310.779633961367,,192.0,652.0,2.5,233689.0
4081,ND,2017,2,6,142.5,45.6,,47.5,,276.647727921914,,207.0,712.0,2.5,234198.0
4082,ND,2017,3,7,150.0,45.6,1642004.0,48.0,359.38,227.778123327462,54478.1,182.0,627.0,2.5,234973.0
4083,ND,2017,3,8,140.0,44.8,,42.5,,243.430814579299,,168.0,629.0,2.5,234882.0
4084,ND,2017,3,9,140.0,44.9,,44.0,,247.539213226965,,185.0,654.0,2.5,234831.0
4085,ND,2017,4,10,130.0,44.9,1660848.0,42.5,357.7,479.44444617626704,54495.1,173.0,619.0,2.6,234664.0
4086,ND,2017,4,11,125.0,45.2,,37.5,,223.022955702519,,170.0,617.0,2.6,235058.0
4087,ND,2017,4,12,140.0,45.4,,38.0,,84.51913156069921,,181.0,692.0,2.6,235260.0
4088,ND,2018,1,1,185.0,46.0,1661256.0,57.5,359.15,205.77429631468,55366.0,182.0,656.0,2.6,235687.0
4089,ND,2018,1,2,190.0,46.3,,50.0,,198.196750146651,,187.0,684.0,2.6,235634.0
4090,ND,2018,1,3,192.0,46.7,,52.0,,218.309819036461,,178.0,689.0,2.5,235928.0
4091,ND,2018,2,4,202.5,46.1,1684640.0,55.0,361.13,250.031941325196,55921.6,199.0,752.0,2.5,235853.0
4092,ND,2018,2,5,195.0,47.4,,52.5,,343.700076970598,,196.0,785.0,2.4,235957.0
4093,ND,2018,2,6,176.0,48.4,,52.0,,257.912226211708,,213.0,825.0,2.3,235536.0
4094,ND,2018,3,7,170.0,47.7,1755372.0,47.5,360.8,229.911315880717,56396.0,195.0,772.0,2.2,235360.0
4095,ND,2018,3,8,182.5,47.7,,52.5,,305.826992048057,,207.0,829.0,2.2,235221.0
4096,ND,2018,3,9,132.0,48.0,,42.0,,367.139550340857,,166.0,550.0,2.2,235097.0
4097,ND,2018,4,10,137.5,48.3,1776388.0,50.0,362.71,295.08376533079496,55973.3,204.0,636.0,2.3,234789.0
4098,ND,2018,4,11,147.5,48.6,,42.5,,141.587723174198,,199.0,740.0,2.3,234574.0
4099,ND,2018,4,12,146.0,49.2,,42.0,,259.305260272389,,190.0,691.0,2.3,234806.0
4100,ND,2019,1,1,162.5,50.2,1950376.0,47.5,364.98,259.255888978409,56160.9,153.0,592.0,2.3,235441.0
4101,ND,2019,1,2,187.5,50.2,,47.5,,154.24617386676002,,181.0,691.0,2.3,236102.0
4102,ND,2019,1,3,206.0,50.3,,54.0,,135.023988431742,,195.0,750.0,2.2,236223.0
4103,ND,2019,2,4,140.0,50.0,1987864.0,55.0,370.03,214.537736468066,56452.6,189.0,524.0,2.2,236361.0
4104,ND,2019,2,5,132.5,50.5,,50.0,,191.11010721155398,,187.0,519.0,2.1,236497.0
4105,ND,2019,2,6,112.0,51.0,,46.0,,181.587982125164,,179.0,513.0,2.0,237020.0
4106,ND,2019,3,7,122.5,50.7,1937812.0,45.0,372.76,209.03431083583,56594.7,185.0,551.0,2.0,237550.0
4107,ND,2019,3,8,118.0,50.5,,44.0,,256.991016382429,,185.0,533.0,2.0,238110.0
4108,ND,2019,3,9,112.5,49.7,,45.0,,318.377571830942,,184.0,519.0,2.1,238761.0
4109,ND,2019,4,10,115.0,49.9,1942480.0,42.5,374.65,185.600134829265,56333.2,185.0,543.0,2.1,239167.0
4110,ND,2019,4,11,114.0,49.4,,42.0,,251.155451081124,,181.0,548.0,2.0,239299.0
4111,ND,2019,4,12,117.5,49.1,,40.0,,79.4531416826246,,191.0,558.0,2.0,239512.0
4112,ND,2020,1,1,135.0,49.1,1901028.0,47.5,375.88,202.187621148028,56253.2,174.0,513.0,2.1,239816.0
4113,ND,2020,1,2,162.0,49.0,,54.0,,230.43863985988898,,188.0,573.0,2.2,240368.0
4114,ND,2020,1,3,145.0,48.7,,45.0,,371.92590821770796,,157.0,494.0,2.5,240668.0
4115,ND,2020,2,4,110.0,43.2,1674872.0,35.0,375.15,320.554905852682,51736.6,115.0,417.0,8.3,241199.0
4116,ND,2020,2,5,122.0,40.4,,38.0,,147.765790437543,,164.0,500.0,7.0,241342.0
4117,ND,2020,2,6,117.5,38.6,,45.0,,346.082302092534,,184.0,526.0,6.4,241463.0
4118,ND,2020,3,7,125.0,37.7,1706952.0,50.0,381.04,316.968426112967,53492.7,196.0,589.0,6.2,241359.0
4119,ND,2020,3,8,144.0,37.5,,50.0,,257.697528711449,,219.0,673.0,5.8,241262.0
4120,ND,2020,3,9,127.5,37.8,,42.5,,282.988545014306,,189.0,621.0,5.6,241403.0
4121,ND,2020,4,10,130.0,37.7,1635944.0,48.0,385.41,325.670955317311,53131.7,184.0,573.0,5.3,242019.0
4122,ND,2020,4,11,122.5,37.4,,42.5,,294.256618917693,,200.0,600.0,5.1,243227.0
4123,ND,2020,4,12,146.66666666666666,38.5,,63.333333333333336,,379.178284376509,,202.0,515.0,5.0,244701.0
4124,ND,2021,1,1,192.0,38.2,1585304.0,64.0,385.79,1133.25546407451,53625.5,248.0,783.0,4.7,246109.0
4125,ND,2021,1,2,177.5,37.8,,57.5,,318.295388882613,,219.0,657.0,4.5,247937.0
4126,ND,2021,1,3,202.5,38.6,,72.5,,379.035271039505,,238.0,681.0,4.3,249618.0
4127,ND,2021,2,4,187.5,39.7,1654012.0,62.5,396.34,259.960697522651,53898.7,228.0,682.0,4.0,251153.0
4128,ND,2021,2,5,164.0,39.3,,54.0,,315.795556002268,,231.0,692.0,3.8,252649.0
4129,ND,2021,2,6,140.0,39.2,,47.5,,220.151742581578,,196.0,648.0,3.6,254464.0
4130,ND,2021,3,7,136.0,39.8,1727388.0,48.0,411.46,254.385833552514,54135.8,189.0,604.0,3.4,256454.0
4131,ND,2021,3,8,140.0,39.0,,50.0,,231.02713420576,,204.0,643.0,3.3,258321.0
4132,ND,2021,3,9,127.5,38.8,,47.5,,154.043877728351,,218.0,635.0,3.2,260296.0
4133,ND,2021,4,10,156.0,38.9,1771352.0,54.0,419.48,183.464757500938,53554.2,216.0,699.0,3.2,262069.0
4134,ND,2021,4,11,140.0,39.5,,47.5,,288.11534132279803,,222.0,670.0,3.1,263808.0
4135,ND,2021,4,12,162.5,39.6,,60.0,,442.324520050845,,244.0,674.0,3.1,266095.0
4136,ND,2022,1,1,160.0,40.3,1845805.0,56.0,426.53,186.48908497725898,52831.6,208.0,655.0,3.1,268556.0
4137,ND,2022,1,2,165.0,41.0,,52.5,,261.009703234063,,198.0,627.0,2.9,271188.0
4138,ND,2022,1,3,205.0,41.8,,65.0,,251.965488327495,,217.0,713.0,2.9,273157.0
4139,ND,2022,2,4,188.0,41.8,1930009.0,54.0,447.99,197.72840937349,52741.2,192.0,673.0,2.8,275505.0
4140,ND,2022,2,5,170.0,41.3,,60.0,,219.065804316783,,221.0,700.0,2.6,277860.0
4141,ND,2022,2,6,147.5,42.2,,55.0,,533.6363797941909,,216.0,677.0,2.5,280074.0
4142,ND,2022,3,7,148.0,43.4,,52.0,,277.42725387866,,219.0,682.0,2.3,281833.0
4143,ND,2022,3,8,140.0,44.3,,52.5,,235.261571016348,,223.0,671.0,2.3,283010.0
4144,ND,2022,3,9,152.5,45.5,,50.0,,239.364147558175,,221.0,715.0,2.2,284011.0
4145,ND,2022,4,10,150.0,46.1,,52.0,,531.257718364996,,226.0,693.0,2.3,284909.0
4146,ND,2022,4,11,130.0,,,43.333333333333336,,,,,,,
4147,NE,2011,1,1,264.0,41.2,1725200.0,136.0,247.58,287.062877361633,102166.3,525.0,1074.0,4.6,131404.0
4148,NE,2011,1,2,292.5,41.2,,137.5,,302.721885553237,,476.0,1032.0,4.6,131378.0
4149,NE,2011,1,3,285.0,41.4,,135.0,,356.54172703448404,,466.0,985.0,4.5,131297.0
4150,NE,2011,2,4,254.0,41.6,1764300.0,126.0,246.7,330.852716471359,102142.4,458.0,963.0,4.5,130800.0
4151,NE,2011,2,5,205.0,41.5,,92.5,,434.634408088908,,380.0,854.0,4.5,130585.0
4152,NE,2011,2,6,215.0,41.3,,100.0,,405.429413407503,,430.0,979.0,4.4,130417.0
4153,NE,2011,3,7,196.0,41.4,1743620.0,96.0,249.15,424.791076252324,101617.6,449.0,966.0,4.4,130503.0
4154,NE,2011,3,8,200.0,41.2,,97.5,,434.034739089398,,441.0,927.0,4.4,130557.0
4155,NE,2011,3,9,210.0,41.5,,87.5,,692.53770894725,,418.0,966.0,4.3,130458.0
4156,NE,2011,4,10,196.0,41.7,1743060.0,80.0,250.8,406.018042050364,104423.2,403.0,912.0,4.3,130509.0
4157,NE,2011,4,11,207.5,42.1,,95.0,,542.784440607755,,467.0,1026.0,4.2,130507.0
4158,NE,2011,4,12,210.0,42.1,,102.0,,414.054441580957,,474.0,1053.0,4.1,130393.0
4159,NE,2012,1,1,235.0,43.1,1859156.0,120.0,250.48,469.78067274285894,102270.5,403.0,859.0,4.1,129966.0
4160,NE,2012,1,2,277.5,42.7,,130.0,,543.177234476031,,456.0,980.0,4.0,129476.0
4161,NE,2012,1,3,308.0,43.1,,138.0,,739.901929666181,,480.0,1079.0,3.9,129509.0
4162,NE,2012,2,4,267.5,42.8,1855876.0,117.5,250.82,330.516472605028,103657.7,437.0,1007.0,3.9,129900.0
4163,NE,2012,2,5,237.5,43.1,,110.0,,562.306675367194,,448.0,997.0,3.9,130461.0
4164,NE,2012,2,6,224.0,43.1,,108.0,,558.491421653672,,460.0,1019.0,3.9,130863.0
4165,NE,2012,3,7,197.5,42.8,1853344.0,95.0,251.97,464.284550925904,102398.1,430.0,976.0,3.9,131273.0
4166,NE,2012,3,8,197.5,43.3,,82.5,,468.151613485179,,400.0,969.0,3.8,131530.0
4167,NE,2012,3,9,230.0,43.5,,94.0,,669.174737605132,,438.0,1009.0,3.8,131949.0
4168,NE,2012,4,10,202.5,44.0,1974440.0,82.5,253.27,550.963365142578,102577.4,414.0,967.0,3.8,132072.0
4169,NE,2012,4,11,205.0,44.1,,85.0,,697.270243929575,,404.0,957.0,3.8,132508.0
4170,NE,2012,4,12,250.0,44.8,,106.0,,624.678334460016,,545.0,1391.0,3.8,132947.0
4171,NE,2013,1,1,290.0,44.2,1920188.0,125.0,254.74,807.476626763762,105109.8,425.0,1063.0,3.8,134039.0
4172,NE,2013,1,2,287.5,44.7,,120.0,,695.8369797499719,,401.0,955.0,3.8,135107.0
4173,NE,2013,1,3,284.0,43.9,,114.0,,708.6209650121581,,406.0,1032.0,3.8,135828.0
4174,NE,2013,2,4,275.0,44.3,1986016.0,105.0,257.51,827.9949063509531,104500.3,402.0,1061.0,3.8,136211.0
4175,NE,2013,2,5,230.0,45.3,,100.0,,657.028120336726,,404.0,966.0,3.7,136371.0
4176,NE,2013,2,6,226.0,45.5,,108.0,,650.786058932374,,464.0,1022.0,3.7,136783.0
4177,NE,2013,3,7,185.0,45.8,2062228.0,95.0,258.89,708.250121845493,104822.1,424.0,934.0,3.7,137075.0
4178,NE,2013,3,8,222.0,46.0,,92.0,,689.282305380419,,404.0,1017.0,3.7,137377.0
4179,NE,2013,3,9,195.0,46.2,,80.0,,594.009227015925,,356.0,916.0,3.6,137507.0
4180,NE,2013,4,10,212.5,45.7,2050648.0,87.5,260.56,651.729404863854,104287.9,466.0,1066.0,3.5,137705.0
4181,NE,2013,4,11,210.0,46.0,,88.0,,383.05717959005995,,411.0,961.0,3.5,137861.0
4182,NE,2013,4,12,212.5,45.5,,97.5,,625.131438942731,,456.0,1092.0,3.5,138045.0
4183,NE,2014,1,1,262.5,46.0,2074548.0,115.0,260.72,629.386915652125,106608.4,401.0,973.0,3.5,137973.0
4184,NE,2014,1,2,300.0,45.8,,122.5,,608.309606601581,,400.0,1025.0,3.5,138258.0
4185,NE,2014,1,3,272.0,45.8,,106.0,,666.006867837689,,375.0,959.0,3.4,138884.0
4186,NE,2014,2,4,260.0,47.3,2178840.0,112.5,266.38,644.071844259845,108198.2,423.0,1011.0,3.4,140027.0
4187,NE,2014,2,5,252.0,47.4,,106.0,,571.688126052809,,428.0,1069.0,3.3,140837.0
4188,NE,2014,2,6,242.5,47.6,,97.5,,615.83289020163,,415.0,1078.0,3.3,141389.0
4189,NE,2014,3,7,230.0,47.7,2220376.0,95.0,268.85,585.745524826594,108136.7,422.0,1107.0,3.2,141722.0
4190,NE,2014,3,8,242.0,47.7,,96.0,,712.274502219667,,440.0,1121.0,3.2,141990.0
4191,NE,2014,3,9,230.0,47.8,,90.0,,604.803285547638,,416.0,1084.0,3.1,142130.0
4192,NE,2014,4,10,210.0,48.4,2358960.0,75.0,270.54,721.0925012788381,108803.7,379.0,1005.0,3.1,142249.0
4193,NE,2014,4,11,204.0,47.9,,82.0,,725.665695541708,,408.0,997.0,3.0,142396.0
4194,NE,2014,4,12,212.5,48.9,,90.0,,565.76291907627,,368.0,944.0,3.0,142788.0
4195,NE,2015,1,1,276.0,48.7,2383292.0,116.0,272.33,472.033373399954,110248.8,450.0,1140.0,2.9,143254.0
4196,NE,2015,1,2,310.0,49.3,,127.5,,565.051426449389,,445.0,1095.0,2.9,144081.0
4197,NE,2015,1,3,280.0,49.7,,117.5,,528.812738000351,,414.0,998.0,3.0,144957.0
4198,NE,2015,2,4,267.5,49.9,2389752.0,115.0,277.1,442.022429460598,111564.3,449.0,1033.0,3.0,145893.0
4199,NE,2015,2,5,244.0,50.0,,104.0,,519.3843580703119,,419.0,1055.0,3.0,146712.0
4200,NE,2015,2,6,222.5,49.9,,102.5,,712.788296441439,,429.0,978.0,3.0,147490.0
4201,NE,2015,3,7,222.5,50.1,2420136.0,100.0,281.78,719.1648385071311,111970.3,442.0,1057.0,3.0,148130.0
4202,NE,2015,3,8,228.0,50.2,,94.0,,626.3360803096019,,425.0,1020.0,3.0,148771.0
